Date,Next_Close
2020-04-01,55.585750579833984
2020-04-02,54.37503433227539
2020-04-03,58.87800979614258
2020-04-06,58.84665298461914
2020-04-07,60.06284332275391
2020-04-08,60.04143905639648
2020-04-09,60.2325325012207
2020-04-13,62.96049118041992
2020-04-14,62.56587600708008
2020-04-15,62.57234191894531
2020-04-16,63.64571380615234
2020-04-17,62.7574577331543
2020-04-20,60.31961441040039
2020-04-21,62.62110900878906
2020-04-22,63.25607299804688
2020-04-23,63.52628326416016
2020-04-24,63.24064636230469
2020-04-27,61.33625411987305
2020-04-28,66.78968048095703
2020-04-29,67.01460266113281
2020-04-30,65.55259704589844
2020-05-01,65.83026123046875
2020-05-04,67.13005828857422
2020-05-05,66.951416015625
2020-05-06,68.13822937011719
2020-05-07,68.88765716552734
2020-05-08,69.84556579589844
2020-05-11,68.43183135986328
2020-05-12,67.09571075439453
2020-05-13,67.52018737792969
2020-05-14,68.32633209228516
2020-05-15,68.92945098876953
2020-05-18,68.39301300048828
2020-05-19,70.12274169921875
2020-05-20,70.00282287597656
2020-05-21,70.32577514648438
2020-05-22,70.73033905029297
2020-05-26,70.67610168457031
2020-05-27,70.5745849609375
2020-05-28,71.33494567871094
2020-05-29,71.40213012695312
2020-06-01,71.77235412597656
2020-06-02,71.62008666992188
2020-06-03,70.37852478027344
2020-06-04,71.65840148925781
2020-06-05,72.05750274658203
2020-06-08,72.25852966308594
2020-06-09,72.88653564453125
2020-06-10,69.76148223876953
2020-06-11,70.30985260009766
2020-06-12,70.69898986816406
2020-06-15,71.9793701171875
2020-06-16,72.28141784667969
2020-06-17,71.36481475830078
2020-06-18,70.89307403564453
2020-06-19,72.1878662109375
2020-06-22,72.85069274902344
2020-06-23,71.29414367675781
2020-06-24,71.71214294433594
2020-06-25,67.8028335571289
2020-06-26,69.5261001586914
2020-06-29,70.56513214111328
2020-06-30,71.7569351196289
2020-07-01,73.14678955078125
2020-07-02,74.62571716308594
2020-07-06,74.14153289794922
2020-07-07,74.82228088378906
2020-07-08,75.57169342041016
2020-07-09,76.58435821533203
2020-07-10,75.2517318725586
2020-07-13,75.68116760253906
2020-07-14,75.48311614990234
2020-07-15,75.38558959960938
2020-07-16,75.48162841796875
2020-07-17,77.8199462890625
2020-07-20,77.42583465576172
2020-07-21,77.87020111083984
2020-07-22,75.47664642333984
2020-07-23,75.05168914794922
2020-07-24,76.10762786865234
2020-07-27,74.82476806640625
2020-07-28,75.81304168701172
2020-07-29,76.55250549316406
2020-07-30,74.04349517822266
2020-07-31,73.78523254394531
2020-08-03,73.31448364257812
2020-08-04,73.60261535644531
2020-08-05,74.88945007324219
2020-08-06,74.56202697753906
2020-08-07,74.48489379882812
2020-08-10,73.67477416992188
2020-08-11,75.00341033935547
2020-08-12,75.47167205810547
2020-08-13,74.87354278564453
2020-08-14,75.4512710571289
2020-08-17,77.41886901855469
2020-08-18,76.86302947998047
2020-08-19,78.43749237060547
2020-08-20,78.40365600585938
2020-08-21,78.88037872314453
2020-08-24,79.91045379638672
2020-08-25,81.81533813476562
2020-08-26,81.03855895996094
2020-08-27,81.58145904541016
2020-08-28,81.08882141113281
2020-08-31,82.36023712158203
2020-09-01,85.46090698242188
2020-09-02,81.08782196044922
2020-09-03,78.68431854248047
2020-09-04,75.81752014160156
2020-09-08,76.99340057373047
2020-09-09,75.9394302368164
2020-09-10,75.42738342285156
2020-09-11,75.08252716064453
2020-09-14,76.39077758789062
2020-09-15,75.24475860595703
2020-09-16,73.99821472167969
2020-09-17,72.20926666259766
2020-09-18,71.16676330566406
2020-09-21,72.6436996459961
2020-09-22,70.13419342041016
2020-09-23,70.80448150634766
2020-09-24,71.61063385009766
2020-09-25,72.5859603881836
2020-09-28,72.95222473144531
2020-09-29,72.93131256103516
2020-09-30,74.041015625
2020-10-01,72.4336929321289
2020-10-02,73.78872680664062
2020-10-05,72.20579528808594
2020-10-06,72.60986328125
2020-10-07,73.8185806274414
2020-10-08,75.16314697265625
2020-10-09,77.85726165771484
2020-10-12,77.98068237304688
2020-10-13,77.80003356933594
2020-10-14,77.4034423828125
2020-10-15,78.01203155517578
2020-10-16,76.13350677490234
2020-10-19,77.18498229980469
2020-10-20,78.92218017578125
2020-10-21,79.95075988769531
2020-10-22,81.260498046875
2020-10-23,78.83757781982422
2020-10-26,79.56361389160156
2020-10-27,75.1805648803711
2020-10-28,77.47360229492188
2020-10-29,80.42100524902344
2020-10-30,80.82955932617188
2020-11-02,81.89147186279297
2020-11-03,86.87714385986328
2020-11-04,87.7056884765625
2020-11-05,87.5678482055664
2020-11-06,87.65193939208984
2020-11-09,86.47258758544922
2020-11-10,86.94581604003906
2020-11-11,86.72635650634766
2020-11-12,88.19136047363281
2020-11-13,88.27944946289062
2020-11-16,87.66388702392578
2020-11-17,86.61788177490234
2020-11-18,87.51011657714844
2020-11-19,86.40589904785156
2020-11-20,85.96699523925781
2020-11-23,87.77535247802734
2020-11-24,87.78679656982422
2020-11-25,88.92584991455078
2020-11-27,87.3026123046875
2020-11-30,89.34086608886719
2020-12-01,90.81431579589844
2020-12-02,90.6585693359375
2020-12-03,90.75411224365234
2020-12-04,90.4192123413086
2020-12-07,90.13556671142578
2020-12-08,88.47002410888672
2020-12-09,87.96195220947266
2020-12-10,88.31775665283203
2020-12-11,87.19611358642578
2020-12-14,87.63502502441406
2020-12-15,87.44144439697266
2020-12-16,86.61141204833984
2020-12-17,85.90030670166016
2020-12-18,86.31532287597656
2020-12-21,85.60173797607422
2020-12-22,86.00033569335938
2020-12-23,86.29541778564453
2020-12-24,88.27594757080078
2020-12-28,87.46981048583984
2020-12-29,86.39942932128906
2020-12-30,87.21503448486328
2020-12-31,85.89584350585938
2021-01-04,86.5885238647461
2021-01-05,85.73410034179688
2021-01-06,88.29486846923828
2021-01-07,89.46378326416016
2021-01-08,87.39665985107422
2021-01-11,86.45814514160156
2021-01-12,86.94681549072266
2021-01-13,86.13420104980469
2021-01-14,85.96998596191406
2021-01-15,88.79895782470703
2021-01-19,93.55621337890624
2021-01-20,93.75923919677734
2021-01-21,94.177734375
2021-01-22,94.26332092285156
2021-01-25,94.9435806274414
2021-01-26,90.5142593383789
2021-01-27,92.21910858154295
2021-01-28,90.93324279785156
2021-01-29,94.203125
2021-02-01,95.49942016601562
2021-02-02,102.45417022705078
2021-02-03,102.19292449951172
2021-02-04,103.94454956054688
2021-02-05,103.73006439208984
2021-02-08,103.27574157714844
2021-02-09,103.82760620117188
2021-02-10,103.94055938720705
2021-02-11,104.25306701660156
2021-02-12,105.03285217285156
2021-02-16,105.4269561767578
2021-02-17,104.7895050048828
2021-02-18,103.94355010986328
2021-02-19,102.22427368164062
2021-02-22,102.51587677001952
2021-02-23,103.69474029541016
2021-02-24,100.31787872314452
2021-02-25,100.61446380615234
2021-02-26,102.99060821533205
2021-03-01,102.73284149169922
2021-03-02,100.09195709228516
2021-03-03,101.21260833740234
